title,album,composer,spotify,youtube,artist
This Christmas,Album: Soul Christmas,"Kompositör: Donny Hathaway, Nadine Mckinnor",https://play.spotify.com/track/3mXedqURIapcqLBf1PnPTR,https://www.youtube.com/watch?v=pj1mVUEHeUE,Donny Hathaway
Christmas Is Coming,,"Kompositör: Bud Hobgood, Nat Jones",https://play.spotify.com/track/2GfiQD4gNkoAxe8vEEUwtY,https://www.youtube.com/results?search_query=James%20Brown%20Christmas%20Is%20Coming,James Brown
Christmas Every Day,Album: More Christmas Classics,Kompositör: William Smokey Robinson,https://play.spotify.com/track/5WsQ66pGxFknwANk6lbpbJ,"https://www.youtube.com/results?search_query=The%20Miracles,%20Smokey%20Robinson%20Christmas%20Every%20Day","The Miracles, Smokey Robinson"
Merry Christmas Baby,Album: Soul Christmas,"Kompositör: Lou Baxter, Johnny Moore",https://play.spotify.com/track/0IArYRZOi6QSjV9BRuD1Tx,https://www.youtube.com/results?search_query=Otis%20Redding%20Merry%20Christmas%20Baby,Otis Redding
Gee Whiz It's Christmas,Album: Soul Christmas,"Kompositör: Steve Cropper, Carla Thomas",https://play.spotify.com/track/36rCY5JyNhXioPMD2v6xFy,https://www.youtube.com/results?search_query=Carla%20Thomas%20Gee%20Whiz%20It's%20Christmas,Carla Thomas
Return Of The Prodigal Son,Album: Sister Byrdie,Kompositör: Harold Ousley,,"https://www.youtube.com/results?search_query=Byrdie%20Green,%20Johnny%20Hammond%20Smith,%20Wally%20Richardson,%20Jimmy%20Lewis,%20John%20Harris%20Return%20Of%20The%20Prodigal%20Son","Byrdie Green, Johnny Hammond Smith, Wally Richardson, Jimmy Lewis, John Harris"
Lickshot,Album: Lickshot,"Kompositör: Maxwell Dixon, Dante Ross, John F Gamble, John Dajani, Harold Lomax Ousley",https://play.spotify.com/track/7octRaKGQwlArg2RsTkhtH,https://www.youtube.com/results?search_query=Grand%20Puba%20Lickshot,Grand Puba
I Like It (I Wanna Be Where You Are),Album: 2000,"Kompositör: M Dixon, A Martin",https://play.spotify.com/track/2HaMsIYFmZkKkUn1NTFPgL,https://www.youtube.com/results?search_query=Grand%20Puba%20I%20Like%20It%20(I%20Wanna%20Be%20Where%20You%20Are),Grand Puba
I Like It,Album: Greatest Hits (Debarge),"Kompositör: Eldra Debarge, Randy Debarge",https://play.spotify.com/track/5diaagbh6oTAmGQboy8D1r,https://www.youtube.com/results?search_query=Debarge%20I%20Like%20It,Debarge
Hip Hug Her,Album: The Complete Stax/Volt Singles 1959-1968 (7),"Kompositör: Steve Cropper, Donald Duck Dunn, Al (2) Jackson, Booker T Jones",https://play.spotify.com/track/4lkwEgSppKli27thHdeRgc,https://www.youtube.com/results?search_query=Booker%20T%20%26%20The%20Mg's%20Hip%20Hug%20Her,Booker T & The Mg's
Back Door Santa,Album: Soul Christmas,"Kompositör: Clarence Carter, Marcus Daniel",https://play.spotify.com/track/0s8XHbX2z7vNIbOyqKk5YB,https://www.youtube.com/results?search_query=Clarence%20Carter%20Back%20Door%20Santa,Clarence Carter
Christmas In Hollis,Album: Together Forever Greatest Hits 1983-1998,"Kompositör: Darryl Mcdaniels, Jason Mizell, Joseph Simmons",https://play.spotify.com/track/1MxFicnnrdo9RzFLAm4Gsf,https://www.youtube.com/results?search_query=Run%20Dmc%20Christmas%20In%20Hollis,Run Dmc
Santa Claus Is Definitely Here To Stay,,Kompositör: Nat Jones,,https://www.youtube.com/results?search_query=Brown%20James%20(1)%20Santa%20Claus%20Is%20Definitely%20Here%20To%20Stay,Brown James (1)
Please Come Home For Christmas,Album: All Night Long They Play The Blues,"Kompositör: Charles Brown, Gene Redd",https://play.spotify.com/track/1XUovZPJ7o2gPGeDvlO3BR,https://www.youtube.com/results?search_query=Little%20Johnny%20Taylor%20Please%20Come%20Home%20For%20Christmas,Little Johnny Taylor
Just A Sad Xmas,,Kompositör: Ida Sands,https://play.spotify.com/track/3314xEteQqXcEH6gDZTK32,https://www.youtube.com/results?search_query=The%20Soul%20Duo%20Just%20A%20Sad%20Xmas,The Soul Duo
Christmas Will Really Be Christmas,,"Kompositör: James W Alexander, Ben Raleigh",https://play.spotify.com/track/4ADy59sbiEVG3KlHMCrfiX,https://www.youtube.com/results?search_query=Lou%20Rawls%20Christmas%20Will%20Really%20Be%20Christmas,Lou Rawls
Just Another Christmas Song,,Kompositör: Homer Steinweiss,https://play.spotify.com/track/5YYR7HMgH9UJDqDPDAnK21,"https://www.youtube.com/results?search_query=Sharon%20Jones,%20The%20Dap%20Kings%20Just%20Another%20Christmas%20Song","Sharon Jones, The Dap Kings"
Christmas In New Orleans,Album: Moments To Remember,"Kompositör: Sherman, Winkle",https://play.spotify.com/track/4BbFxuVHGePbhMEZsonIYr,"https://www.youtube.com/results?search_query=Louis%20Armstrong,%20Benny%20Carter%20Christmas%20In%20New%20Orleans","Louis Armstrong, Benny Carter"
Christmas,Album: The Phil Spector Christmas Album,"Kompositör: Jeff Barry, Ellie Greenwich, Phil Spector",https://play.spotify.com/track/46pF1zFimM582ss1PrMy68,https://www.youtube.com/results?search_query=Darlene%20Love%20Christmas,Darlene Love
What Christmas Means To Me,Album: 20 Christmas Classics,"Kompositör: Anna Gaye, George Gordy, Allen Story",https://play.spotify.com/track/2qoZNAP3JLyIOtbsPtBjvV,https://www.youtube.com/results?search_query=Stevie%20Wonder%20What%20Christmas%20Means%20To%20Me,Stevie Wonder
New Years's Resolution,Album: Soul Christmas,"Kompositör: Randle Catron, Mary Frierson, Willia Dean Parker",https://play.spotify.com/track/37S3DpMGOBQC3t7wNZwdpK,"https://www.youtube.com/results?search_query=Carla%20Thomas,%20Otis%20Redding%20New%20Years's%20Resolution","Carla Thomas, Otis Redding"
Faraway Christmas Blues,Album: Little Esther Phillips,Kompositör: Johnny Otis,https://play.spotify.com/track/6qYbh5gEFEskYvzlQ0qsYV,https://www.youtube.com/results?search_query=Esther%20Phillips%20Faraway%20Christmas%20Blues,Esther Phillips
Let's Make Christmas Merry Baby,Album: Greatest Hits,"Kompositör: Frank Haywood, Monroe Tucker",https://play.spotify.com/track/1DVMEenILDqEJ48HexHWD6,https://www.youtube.com/results?search_query=Amos%20Milburn%20Let's%20Make%20Christmas%20Merry%20Baby,Amos Milburn
I Want To Come Home For Christmas,Album: Christmas In The City,"Kompositör: Marvin Gaye, Forrest Hairston",https://play.spotify.com/track/7ckMqAJfRuGuRbYLiFT2LY,https://www.youtube.com/results?search_query=Marvin%20Gaye%20I%20Want%20To%20Come%20Home%20For%20Christmas,Marvin Gaye
White Christmas,Album: Destiny: Rare Ska Sides From Studio One,Kompositör: Irving Berlin,,"https://www.youtube.com/results?search_query=Bob%20Marley,%20The%20Wailers%20(Jamaica)%20White%20Christmas","Bob Marley, The Wailers (Jamaica)"
Wish You A Merry Christmas,Album: Wish You A Merry Christmas,Kompositör: Trad,https://play.spotify.com/track/1SoG5QTpkjD1153AVQOFUI,"https://www.youtube.com/results?search_query=Jacob%20Miller,%20Ray%20I%20Wish%20You%20A%20Merry%20Christmas","Jacob Miller, Ray I"
Wonderful Christmastime,Album: Back To The Egg,Kompositör: Paul Mccartney,https://play.spotify.com/track/4gavOCQdZ2g86gkvi17FM7,https://www.youtube.com/results?search_query=Paul%20Mccartney%20Wonderful%20Christmastime,Paul Mccartney
Simply,Album: A.O.I. Bionix,"Kompositör: David Jolicoeur, Vincent Mason, Kelvin Mercer, Dave West",,https://www.youtube.com/watch?v=qcIB9qsKoPk,De La Soul
Christmas Love,Album: Christmas Love,Kompositör: Maurice Dollison,https://play.spotify.com/track/3scARi9dt0ItGNhcaWbD3q,https://www.youtube.com/results?search_query=Rotary%20Connection%20Christmas%20Love,Rotary Connection
Player's Ball,Album: Big Boi And Dr Dre Present Outkast,"Kompositör: André Benjamin, Organized Noize, Antwan Patton",https://play.spotify.com/track/1RXEb6UTxJ05RffnAWfUOE,https://www.youtube.com/results?search_query=Outkast%20Player's%20Ball,Outkast
Each X-Mas Same Old Shit,Album: Girls,Kompositör: Falcon,,https://www.youtube.com/results?search_query=Timebomb%20Each%20X-Mas%20Same%20Old%20Shit,Timebomb
Ole Santa,Album: Have Yourself A Soulful Christmas,Kompositör: Clyde Otis,https://play.spotify.com/track/5BT1DUZvLvn3UxnqiQQI7w,https://www.youtube.com/results?search_query=Dinah%20Washington%20Ole%20Santa,Dinah Washington
Ascension,Album: Maxwell's Urban Hang Suite,"Kompositör: Muszewell, Itaal Shur",https://play.spotify.com/track/6l4TNbfPtNAOOlGIfceSaO,https://www.youtube.com/results?search_query=Maxwell%20Ascension,Maxwell
Sumthin' Sumthin',Album: Maxwell's Urban Hang Suite,"Kompositör: Muszewell, Leon Ware",https://play.spotify.com/track/60Pjyla2BNnWzWxNXxGa4u,https://www.youtube.com/results?search_query=Maxwell%20Sumthin'%20Sumthin',Maxwell
