title,album,composer,spotify,youtube,artist
Call My Name,Album: ***CALL MY NAME***      Utgiven:  2005,Kompositör: Daniel Collas,https://play.spotify.com/track/5aQReUTfm5eKl2pIvkEMF0,https://www.youtube.com/watch?v=CBU1gnVWJJA,Joe Bataan
What So Never The Dance,Album: What It Is Funky Soul And Rare Grooves      Utgiven:  2006,Kompositör: Phelps Collins & William Bootsy Collins & Clayton Gunnels & Robert Mccullough & Frank Waddy,https://play.spotify.com/track/6prMFcHStSSOeDaXjwe48O,https://www.youtube.com/watch?v=nQvUKJ440fI,Houseguests
Karam Bani,"Album: Mr. Bongo Record Club, Vol. 1",Kompositör: Sidiku Buari,https://play.spotify.com/track/3Px2ghupFxs11OxJcPmgAZ,https://www.youtube.com/watch?v=0YYWiFoUbpQ,Sidiku Buari
Got To Get Your Own,Album: Got To Get Your Own (Some Rare Grooves)      Utgiven:  1991,Kompositör: Edwards & Reuben Wilson,https://play.spotify.com/track/4ThcPJ0EEBPc8mtKpE8CEZ,https://www.youtube.com/results?search_query=Reuben%20Wilson%20Got%20To%20Get%20Your%20Own,Reuben Wilson
Burning Spear,Album: Express Yourself      Utgiven:  1997,Kompositör: Richard Evans,https://play.spotify.com/track/5FXbztMGryG9KpGdbCOjO6,https://www.youtube.com/watch?v=UB0tzvS-790,Soul
If I Ever Lose This Heaven,Album: The Best Of Quincy Jones (1)      Utgiven:  1982,Kompositör: Pam Sawyer & Leon Ware,https://play.spotify.com/track/4COgrpPHf4EPr8KTKyDH79,https://www.youtube.com/watch?v=KOpD4gzjTbg,Quincy Jones & Minnie Riperton & Leon Ware
Time Machine,Album: Action Speaks Louder Than Words,Kompositör: Chocolate Milk,https://play.spotify.com/track/5KeIjgCucBbUvmJ0K4YU2n,https://www.youtube.com/watch?v=pdt8g8BmwxY,Chocolate Milk
Humpty Dumpty,Album: Placebo Years 19711974,Kompositör: Marc Moulin,https://play.spotify.com/track/3rzenzs3lpi1XljKsZQ2Bl,https://www.youtube.com/results?search_query=Marc%20Moulin%20Humpty%20Dumpty,Marc Moulin
Bada Que Bash,"Album: Winter Winds  The Complete Works 1968 70, 2010",Kompositör: Phil Hewitt,https://play.spotify.com/track/6d3IU6DU4oynUemZOsupyu,https://www.youtube.com/results?search_query=P.E.%20Hewitt%20Jazz%20Ensemble%20Bada%20Que%20Bash,P.E. Hewitt Jazz Ensemble
Why And How,Album: The Soul Of Jazz (2)      Utgiven:  1995,Kompositör: Jimmy Deuchar & Mark Murphy,,https://www.youtube.com/results?search_query=Mark%20Murphy%20%26%20Jimmy%20Deuchar%20%26%20%c3%85ke%20Persson%20%26%20Derek%20Humble%20%26%20Ronny%20Scott%20%26%20Sahib%20Shihab%20%26%20Francy%20Boland%20%26%20Jimmy%20Woode%20%26%20Kenny%20Clarke%20Why%20And%20How,Mark Murphy & Jimmy Deuchar & Åke Persson & Derek Humble & Ronny Scott & Sahib Shihab & Francy Boland & Jimmy Woode & Kenny Clarke
Good Humour Man,Album: Sampled (3)      Utgiven:  2002,Kompositör: Blue Mitchell,,https://www.youtube.com/results?search_query=Blue%20Mitchell%20%26%20Burt%20Collins%20%26%20Jerry%20Dodgion%20%26%20Junior%20Cook%20%26%20Pepper%20Adams%20%26%20Julian%20Priester%20%26%20Mccoy%20Tyner%20%26%20Gene%20Taylor%20%26%20Al%20Foster%20Good%20Humour%20Man,Blue Mitchell & Burt Collins & Jerry Dodgion & Junior Cook & Pepper Adams & Julian Priester & Mccoy Tyner & Gene Taylor & Al Foster
One To Grow On,Album: Fruits Of Nature      Utgiven:  1992,Kompositör: C Evans & K Sharpton,https://play.spotify.com/track/0EvQbY2OQdGM60ieokPJDa,https://www.youtube.com/watch?v=9X4uZqxcwSU,The Umc's
I Got To Have It,Album: Life Of A Kid In The Ghetto      Utgiven:  1991,Kompositör: Ed O.G,https://play.spotify.com/track/2JhERr2fItkUK4Ydu8olb5,https://www.youtube.com/watch?v=_qg979C8PFY,Ed O.G & Da Bulldogs
Let Me Be The One,Album: Intro      Utgiven:  1993,Kompositör: Dave Hall & Kenny Greene,https://play.spotify.com/track/16HalOBSgj0e3wLvqKUU0Z,https://www.youtube.com/results?search_query=Intro%20Let%20Me%20Be%20The%20One,Intro
I Love You,Album: My Life      Utgiven:  1994,Kompositör: Mary J Blige & Sean Combs,https://play.spotify.com/track/06FtloatIAfp3wT004J1rG,https://www.youtube.com/watch?v=wuw6Xu9ZARU,Mary J Blige
Make The Music With Your Mouth Biz,Album: The Wood      Utgiven:  1999,Kompositör: Marcel Hall & Marlon Williams,https://play.spotify.com/track/7LJrtz3AXHb1G1BM1YevO5,https://www.youtube.com/watch?v=3Bu3DFTP0co,Biz Markie
Youre A Melody (Extended Disco Version),,Kompositör: Arnold Moore,https://play.spotify.com/track/2K3B0a8S7638Pj8TIVdTZj,https://www.youtube.com/results?search_query=Aged%20In%20Harmony%20Youre%20A%20Melody%20(Extended%20Disco%20Version),Aged In Harmony
I'm So In Love With You,Album: Soul Togetherness 2000      Utgiven:  2000,Kompositör: Clarke & Ward,https://play.spotify.com/track/7HdPpg6uuYKOXytEnHHrZo,https://www.youtube.com/results?search_query=Wizdom%20I'm%20So%20In%20Love%20With%20You,Wizdom
It Seems To Hang On,Album: Ashford And Simpson -The Warner Bros Years      Utgiven:  2008,Kompositör: Nickolas Ashford & Valerie Simpson,https://play.spotify.com/track/1j6Zoilc4AQFqcC7JPPUvO,https://www.youtube.com/watch?v=21bditzxgpY,Nickolas Ashford & Valerie Simpson
Secret Rendezvous,Album: A Fusion Soul Classics Collection      Utgiven:  2000,Kompositör: René Moore & Angela Winbush,https://play.spotify.com/track/0GxEziaILXCAwBa23IDlFS,https://www.youtube.com/results?search_query=Ren%c3%a9%20%26%20Angela%20Secret%20Rendezvous,René & Angela
Standing In The Rain,Album: Late Night Tales: Groove Armada - Another Late Night (Remastered),Kompositör: Raymond Donnez,https://play.spotify.com/track/2pMIaMFhgc7Y0NSXHaCzvk,https://www.youtube.com/results?search_query=Don%20Raye%20Standing%20In%20The%20Rain,Don Raye
Could Heaven Ever Be Like This,"Album: The Legacy Of Disco, 1977",Kompositör: David Matthews & Tony Sarafino,https://play.spotify.com/track/1xkOg49ZxldiM1ioIudwUS,https://www.youtube.com/watch?v=0yiMY1OARQU,Idris Muhammad
I Want You For Myself,Album: Disco Spectrum (2)      Utgiven:  2000,Kompositör: George Duke,https://play.spotify.com/track/0vtrQJlToMnHxKJYtqTHaD,https://www.youtube.com/watch?v=BY0CeN2fdEw,George Duke
Come Let Me Love You,"Album: 12 Inch Classics, 1981",Kompositör: Jeanette Lady Day & Abraham Lincoln Day,https://play.spotify.com/track/7rtLXu7SGlz6AVl7IHNfEd,https://www.youtube.com/watch?v=LYjBvOc0tMo,Jeanette Lady Day
You Know How To Love Me,,Kompositör: Reggie Lucas & James Mtume,https://play.spotify.com/track/1RAb2IrGOBsZG2791LDIpW,https://www.youtube.com/results?search_query=Phyllis%20Hyman%20You%20Know%20How%20To%20Love%20Me,Phyllis Hyman
She Can't Love You,Album: She Can't Love You      Utgiven:  2001,Kompositör: Rickie Byars Muldrow & Ronald Muldrow,https://play.spotify.com/track/1wPuzroWKHgRcilvHUZNen,https://www.youtube.com/results?search_query=Chemise%20She%20Can't%20Love%20You,Chemise
I'm Ready (Extended Album Version),Album: Kano,Kompositör: Stefano Pulga & Luciano Ninzatti & Matteo Bonsanto,https://play.spotify.com/track/1PYgCWbTLnH2FaF616feD5,https://www.youtube.com/results?search_query=Kano%20I'm%20Ready%20(Extended%20Album%20Version),Kano
Saturday,Album: Norma Jean,,https://play.spotify.com/track/59n20ABic3nU1hqy2tDauE,https://www.youtube.com/watch?v=zNlnD7FU7-A,Norma Jean Wright
Sam Cook,Album: Sam Cook,,https://play.spotify.com/track/5mcH9v5URfZJiFfd0v24HF,https://www.youtube.com/results?search_query=Illa%20J%20Sam%20Cook,Illa J
Du får göra vad du vill med mig,Album: Du får göra vad du vill med mig,,https://play.spotify.com/track/1pokKAVcJ5UaQbMoERr6gi,https://www.youtube.com/watch?v=qAWeCJFavT0,Norlie & KKV
Feel,"Album: Damn, 2017",Kompositör: Kendrick Lamar & M Spears & Sounwave & Chelsea Blythe,https://play.spotify.com/track/7Lb4aeK6E6QjNBIxxHQGek,https://www.youtube.com/results?search_query=Kendrick%20Lamar%20Feel,Kendrick Lamar
Celebrate,,Kompositör: Little Dragon,https://play.spotify.com/track/4WJXf8WjgxLfvBPwvYY3ap,https://www.youtube.com/results?search_query=Little%20Dragon%20%26%20Agge%20Celebrate,Little Dragon & Agge
Crush,"Album: ***Chapters, 2016***",Kompositör: Brian Warfield/Yuna Zarai/Mac Robins,https://play.spotify.com/track/4B7mIPbmqaGoAcfP1laJ8r,https://www.youtube.com/watch?v=9SGHPQ2FVm8,Yuna & Usher
